Rating,Reviews
1,"Ordinary product
Using this product from last 15 days ..
This earphones are only good for listening to music .
Worst performance as far as talking using this earphones.
Can't use if you are driving two wheeler ..
Other person cant hear anything
Noise cancellation is not available
So don't buy this product if you want use it in outdoor ..."
1,Worst
1,"Sound quality is good, but calling is not good as well ... Bass good .
Don't go for calling"
1,Worst response from Flipkart i received a product is problem one side speaker is not working so I told give me replacement of the product r refund till now not responding so guy don't buy from Flipkart
1,I DONT LIKE DEVICE SOUND QUALITY . I WANT REFUND AGAINST THIS PRODUCT . I WANT TO BUY ONE PLUS BULLETS Z SERIES BASS EDITION . THIS PRODUCT IS VERY POOR IN QUALITY . UR TEAM DO NOT HELP ME . POOR SERVICE BY UR TEAM
1,Worst product i bought in my life
1,"I reccomand not to buy this headset .
Sometimes got stuck for 1sec gap ..
This irritates me ...and annoying
Since Charger port lid always open sweating got inside that .
Mic in this headset is not so clearly audible ... while using the mic for phone calls I get to hold the mic region near my mouth"
1,One hearing very low sound
1,Very bad noise cancellation not working
1,I DONT LIKE DEVICE SOUND QUALITY . I WANT REFUND AGAINST THIS PRODUCT . I WANT TO BUY ONE PLUS BULLETS Z SERIES BASS EDITION . THIS PRODUCT IS VERY POOR IN QUALITY . UR TEAM DO NOT HELP ME . POOR SERVICE BY UR TEAM
1,Unable to conect the device
1,"This is good for music but not good for calling.
Don’t buy for calling"
1,"Mark my words @OnePlus, take my review seriously. If you manufacture rubbish type of product then your #Market Hegemony will be destroy & decimate within a year as u compromised with built quality... Disappointed at all... Not proper sound and noise cancellation is like worse... absolutely Dull product."
1,It's a bad device on my life
1,"Item Not delivered , but in app it is updated as delivered , bad experience , till now unable to resolve the issue
Contacted multiple times .unprofessional behaviour didn't expect this to happen had lot of difficult time following up"
1,"I am writing these review after using it 6 month after. I am not into reviewing the product but these product make me to write these review
Pro
1. Sound and bass all is good
2. Battery backup is also more than average
3. Wireless Connection is also good
Biggest Cons
1. Build quality of the product is so Bad 😫 I Can't tell. all plastic build look super cheap and also it will not survive for the long run 😬. Mine Boult Audio Curve is not getting started after using it few months so please do i...
READ MORE"
1,"I purchased the Product. And within 3 Days I faced various Issues:

1- The backup is only 2 to 3 Hrs on Play mode with normal volume and Standby is not more than 12 Hrs.
2- Range is really very poor. Its not more than 10 fts in open Area and 6 feet in a room with wall.
3- The Sound quality is good and the Product material is sturdy and good.
Overall if you are looking for a good backup headset with good Range, then THIS is NOT at All Preferable."
1,"There is no bass in this earphone so if you prefer to listen music with high bass earphones then you'll regret. Also there is a promotion strategy going on with this product which most of you all don't know whereby you'll get a movie ticket voucher by giving high ratings and positive reviews on flipkart from the Boult company. So all of the postive reviews that you'll find for this product is not trustworthy and the people giving those reviews also got duped and now they want to dupe others a...
READ MORE"
1,"My friend had same model but to my surprise the one i bought didn't have many features like vibration & bass. Voice and build quality is also not as good as the one with my friend.

How can a company sell two products with same model name?

Please check before buying. if its the one with the vibrator, its a good one."
1,"Average product , sound is to loud , you can't enjoy bass. Battery and build quality is not bad.
Never recommend for music Lovers. In this price segment you get other good products with good sound quality."
1,Ok for music lovers bass is super but not suitable for callings if you want to use for music or videos it is the best in price segment if want to use for calling don’t buy thus buds
1,product is very nice but 1 probleum is very difficult right side is very good sound but left side is a not good products left side airbuds is low sound
1,"I didn't expect this from Flipkart and Boult. I purchased this product on the 6th of May and I got my order on the 8th of May. Till 17th May it was good working but on 18th May earbuds the right pair stopped working, I thought it might be because of low charging so I put it on charging. The next day that is the 19th of May which is today again I checked but still, it's not working. I am dissatisfied with Flipkart and Boult. Please try to solve my issue as early as possible. 🙏🙏🙏"
1,"Worst headphones
One side was not working after 2-3 weeks of use
Will not recommend this to others .."
1,"Poor sound quality, like a local election meeting speaker"
1,"very uncomfortable.....poor connectivity....
don't waste yur money"
1,Worse product
1,"Worst quality buds ever,it's full of glitches.
Doesn't gets connected and even if it gets connected, it gets disconnected again and again.
Further product design is very poor , it looks very cheap!"
1,"The Audio quality isn't great and the battery backup is also poor.
I had High expectations with the product but unfortunately it didn't even deliver to bare minimum.
It didn't last for an hour also"
1,Tuch problem doesn't work properly
1,"Bad experience ever by an earbud ever
Don't buy such item
I will surely regret after buying"
1,6 days of using...... Not good dont bye...........
1,Very bad
1,Earburd longtime see with movie automatically disconnected and connect issue..
1,"Worst item buleTooth not connected automatically cut off
Worst customer care support"
1,Average product
1,Bass is not good as well as audio sound is not okay
1,Please don't buy it this earphones get battery problem after some time nearly a 2 months my earphones worked proper and after this period this earphones battery started losing fast
1,Low quality
1,Very bad.... No use.... I get it... And send it back to company.... Low quality..... Poor.... Poor product 😡😡😡
1,Wrost product ever battery capacity 15 mins
1,not good verry verry bad
1,"Worst product
The battery backup is too bad 😫"
1,Bad product
1,Charing is not working
1,Worst product don't buy 😖💔
1,After 6 day charging problem
1,charging down
1,Very poor battery life
1,Very bad itam
1,Bad
1,Very dad experience charge also not constant
